ETHOpen,ETHHigh,ETHLow,TBondsOpenValue,IndexFutures,InflationRateValue,UnemploymentValue,FedFundRateValue,GDP,SandPValue,BTCOpen,ETHOpenTM1,ETHOpenTM2,ETHOpenTM3,ETHOpenTM4,ETHOpenTM5,ETHOpenTM6,ETHOpenTM7,BTCOpenTM1,BTCOpenTM2,BTCOpenTM3,BTCOpenTM4,BTCOpenTM5,BTCOpenTM6,BTCOpenTM7,Date
5.961237271487885,5.975385976895291,5.759627062842112,5.046042655915012,4.571871900586577,0.6270073780554002,1.4816045409242156,-0.09431067947124129,9.829254187905713,7.8009820712577405,388.09,5.8401764328942,5.842616450371566,5.862295056115144,5.881091489626612,5.85944629482327,5.784747833479305,5.771347660818625,5.8401764328942,5.842616450371566,5.862295056115144,5.881091489626612,5.85944629482327,5.784747833479305,5.771347660818625,2017-06-14
5.8401764328942,5.8634607065236155,5.563677139995326,5.056245805348308,4.570837506907586,0.6270073780554002,1.4816045409242156,0.14842000511827322,9.829254187905713,7.792348924113037,343.84,5.842616450371566,5.862295056115144,5.881091489626612,5.85944629482327,5.784747833479305,5.771347660818625,5.632501272651237,5.842616450371566,5.862295056115144,5.881091489626612,5.85944629482327,5.784747833479305,5.771347660818625,5.632501272651237,2017-06-15
5.842616450371566,5.888434646788438,5.758365352426493,5.053854413216232,4.576667825515379,0.6270073780554002,1.4816045409242156,0.14842000511827322,9.829254187905713,,344.68,5.862295056115144,5.881091489626612,5.85944629482327,5.784747833479305,5.771347660818625,5.632501272651237,5.536073630230092,5.862295056115144,5.881091489626612,5.85944629482327,5.784747833479305,5.771347660818625,5.632501272651237,5.536073630230092,2017-06-16
5.862295056115144,5.890262041598819,5.854097235315069,5.055847636917804,4.571665107430693,0.6270073780554002,1.4816045409242156,0.14842000511827322,9.829254187905713,7.797085829273509,351.53,5.881091489626612,5.85944629482327,5.784747833479305,5.771347660818625,5.632501272651237,5.536073630230092,5.656481201538188,5.881091489626612,5.85944629482327,5.784747833479305,5.771347660818625,5.632501272651237,5.536073630230092,5.656481201538188,2017-06-19
5.881091489626612,5.900499911733888,5.779786267653029,5.054253375918512,4.574710978503383,0.6270073780554002,1.4816045409242156,0.14842000511827322,9.829254187905713,7.803435056952168,358.2,5.85944629482327,5.784747833479305,5.771347660818625,5.632501272651237,5.536073630230092,5.656481201538188,5.755299077441909,5.85944629482327,5.784747833479305,5.771347660818625,5.632501272651237,5.536073630230092,5.656481201538188,5.755299077441909,2017-06-20
5.85944629482327,5.865986354531055,4.930870325627393,5.059425458265688,4.576719269814076,0.6270073780554002,1.4816045409242156,0.14842000511827322,9.829254187905713,7.798112628829788,350.53,5.784747833479305,5.771347660818625,5.632501272651237,5.536073630230092,5.656481201538188,5.755299077441909,5.6798312538336875,5.784747833479305,5.771347660818625,5.632501272651237,5.536073630230092,5.656481201538188,5.755299077441909,5.6798312538336875,2017-06-21
5.784747833479305,5.809342970316694,5.730781368822976,5.052057108688478,4.574814065973192,0.6270073780554002,1.4816045409242156,0.14842000511827322,9.829254187905713,7.795646536334594,325.3,5.771347660818625,5.632501272651237,5.536073630230092,5.656481201538188,5.755299077441909,5.6798312538336875,5.6798312538336875,5.771347660818625,5.632501272651237,5.536073630230092,5.656481201538188,5.755299077441909,5.6798312538336875,5.6798312538336875,2017-06-22
5.771347660818625,5.8037183032688,5.767132790156963,5.053854413216232,4.575123264635795,0.6270073780554002,1.4816045409242156,0.14842000511827322,9.829254187905713,7.796469243086058,320.97,5.632501272651237,5.536073630230092,5.656481201538188,5.755299077441909,5.6798312538336875,5.6798312538336875,5.648939026273669,5.632501272651237,5.536073630230092,5.656481201538188,5.755299077441909,5.6798312538336875,5.6798312538336875,5.648939026273669,2017-06-23
5.632501272651237,5.682047982510195,5.344962374371081,5.053455291279184,4.571975281130451,0.6270073780554002,1.4816045409242156,0.14842000511827322,9.829254187905713,7.797907353246598,279.36,5.536073630230092,5.656481201538188,5.755299077441909,5.6798312538336875,5.6798312538336875,5.648939026273669,5.594897235935429,5.536073630230092,5.656481201538188,5.755299077441909,5.6798312538336875,5.6798312538336875,5.648939026273669,5.594897235935429,2017-06-26
5.536073630230092,5.658227072996699,5.354083144453894,5.055449309886049,4.573989068504517,0.6270073780554002,1.4816045409242156,0.14842000511827322,9.829254187905713,7.7985640868416,253.68,5.656481201538188,5.755299077441909,5.6798312538336875,5.6798312538336875,5.648939026273669,5.594897235935429,5.583496308781699,5.656481201538188,5.755299077441909,5.6798312538336875,5.6798312538336875,5.648939026273669,5.594897235935429,5.583496308781699,2017-06-27
